ps_site_id,exp_id,method,region,subregion,locality,date,time,latitude,longitude,site_name,habitat,exposure,in_mpa,mpa_notes,team_lead,notes
SLB_2024_uvs_041,SLB_2024,uvs,Temotu,Duff Islands,NA,2024-11-10,13:00:00,-9.9142,167.23176,NA,fore_reef,leeward,FALSE,NA,Molly Timmers,NA
SLB_2024_uvs_042,SLB_2024,uvs,Temotu,Duff Islands,NA,2024-11-11,09:30:00,-9.76045,167.06186,NA,fore_reef,leeward,FALSE,NA,Molly Timmers,NA
SLB_2024_uvs_043,SLB_2024,uvs,Temotu,Duff Islands,NA,2024-11-11,12:00:00,-9.79583,167.09446,NA,fore_reef,leeward,FALSE,NA,Molly Timmers,NA
PLW_2024_uvs_001,PLW_2024,uvs,Sonsorol,Sonsorol,NA,2024-02-05,09:00:00,5.3228,132.21826,Son_06,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_002,PLW_2024,uvs,Sonsorol,Sonsorol,NA,2024-02-05,11:20:00,5.31864,132.22115,Son_05,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_003,PLW_2024,uvs,Sonsorol,Sonsorol,NA,2024-02-05,15:10:00,5.31501,132.22806,Son_04,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_004,PLW_2024,uvs,Sonsorol,Sonsorol,NA,2024-02-06,10:00:00,5.32894,132.21628,Son_07,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_005,PLW_2024,uvs,Sonsorol,Fanna,NA,2024-02-06,14:00:00,5.35345,132.22234,Fan_05,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_006,PLW_2024,uvs,Sonsorol,Sonsorol,NA,2024-02-07,09:00:00,5.33685,132.22694,Son_01,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_007,PLW_2024,uvs,Sonsorol,Fanna,NA,2024-02-07,11:30:00,5.34861,132.23067,Fan_04,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_008,PLW_2024,uvs,Sonsorol,Fanna,NA,2024-02-07,15:30:00,5.35297,132.23203,Fan_03,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_009,PLW_2024,uvs,Sonsorol,Sonsorol,NA,2024-02-08,09:00:00,5.33617,132.21928,Son_08,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_010,PLW_2024,uvs,Sonsorol,Fanna,NA,2024-02-08,11:30:00,5.35848,132.22307,Fan_06,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_011,PLW_2024,uvs,Sonsorol,Sonsorol,NA,2024-02-08,15:30:00,5.32173,132.22913,Son_03,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_012,PLW_2024,uvs,Sonsorol,Fanna,NA,2024-02-09,09:30:00,5.35746,132.23323,Fan_02,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_013,PLW_2024,uvs,Sonsorol,Fanna,NA,2024-02-09,11:30:00,5.35297,132.23203,Fan_03,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_014,PLW_2024,uvs,Sonsorol,Pulo Anna,NA,2024-02-10,09:45:00,4.65806,131.94566,PUL_10,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_015,PLW_2024,uvs,Sonsorol,Pulo Anna,NA,2024-02-10,11:45:00,4.65094,131.95247,PUL_07,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_016,PLW_2024,uvs,Sonsorol,Pulo Anna,NA,2024-02-10,13:45:00,4.65279,131.95457,PUL_06,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_017,PLW_2024,uvs,Sonsorol,Merir,NA,2024-02-11,09:45:00,4.30112,132.3131,MER_05,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_018,PLW_2024,uvs,Sonsorol,Merir,NA,2024-02-11,11:45:00,4.31697,132.31699,MER_02,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_019,PLW_2024,uvs,Sonsorol,Merir,NA,2024-02-11,16:00:00,4.30882,132.30508,MER_07,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_020,PLW_2024,uvs,Sonsorol,Merir,NA,2024-02-12,13:30:00,4.31941,132.3055,MER_11,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_021,PLW_2024,uvs,Sonsorol,Merir,NA,2024-02-13,09:45:00,4.3097,132.31746,MER_03,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_022,PLW_2024,uvs,Sonsorol,Merir,NA,2024-02-13,13:30:00,4.29946,132.30731,MER_09,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_023,PLW_2024,uvs,Sonsorol,Merir,NA,2024-02-13,15:30:00,4.29558,132.31114,MER_06,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_024,PLW_2024,uvs,Hatohobei,Tobi,NA,2024-02-15,09:30:00,3.00539,131.11864,TOB_09,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_025,PLW_2024,uvs,Hatohobei,Tobi,NA,2024-02-15,11:30:00,3.01393,131.11925,TOB_11,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_026,PLW_2024,uvs,Hatohobei,Tobi,NA,2024-02-15,15:00:00,2.99718,131.12332,TOB_07,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_027,PLW_2024,uvs,Hatohobei,Tobi,NA,2024-02-16,09:00:00,3.01802,131.12714,TOB_01,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_028,PLW_2024,uvs,Hatohobei,Tobi,NA,2024-02-16,11:30:00,3.01716,131.12288,TOB_12,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_029,PLW_2024,uvs,Hatohobei,Tobi,NA,2024-02-16,15:00:00,3.00084,131.12596,TOB_06,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_030,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-17,12:30:00,2.80061,131.75005,HEL_03,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_031,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-17,15:00:00,2.80037,131.73265,HEL_07,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_032,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-18,09:00:00,2.808,131.77191,HEL_04,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_033,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-18,12:00:00,2.93267,131.83369,HEL_13,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_034,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-18,15:30:00,2.89336,131.82399,HEL_06,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_035,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-19,09:00:00,2.8578,131.7291,HEL_21,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_036,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-19,11:30:00,2.87172,131.73441,HEL_31,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_037,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-19,15:00:00,2.89051,131.73668,HEL_01,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_038,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-20,09:00:00,2.95279,131.82387,HEL_30IN,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_039,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-20,11:30:00,2.93486,131.7798,HEL_15IN,back_reef,lagoon,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_040,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-21,09:30:00,2.90824,131.74042,HEL_02OUT,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_041,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-21,12:00:00,2.87735,131.75423,HEL_25IN,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_042,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-21,15:30:00,2.84448,131.7943,HEL_29IN,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_043,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-22,09:30:00,2.94912,131.77884,HEL_18,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_044,PLW_2024,uvs,Hatohobei,Helen,NA,2024-02-22,12:00:00,2.93639,131.76764,HEL_15OUT,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
PLW_2024_uvs_045,PLW_2024,uvs,Sonsorol,Pulo Anna,NA,2024-02-23,09:30:00,4.65616,131.95923,PUL_04,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_001,RMI_2023,uvs,Bikar,Bikar,NA,2023-08-31,09:00:00,12.21349,170.08393,BKR-6,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_002,RMI_2023,uvs,Bikar,Bikar,NA,2023-08-31,11:25:00,12.23157,170.07309,BKR-1,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_003,RMI_2023,uvs,Bikar,Bikar,NA,2023-08-31,15:35:00,12.18386,170.10732,BKR-5,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_004,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-01,08:40:00,12.28909,170.09827,BKR-2,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_005,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-01,11:00:00,12.288,170.07392,BKR-3,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_006,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-01,15:00:00,12.27169,170.08038,BKR-4,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_007,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-02,10:00:00,12.22772,170.12135,BKR-7,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_008,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-02,13:30:00,12.25158,170.11655,BKR-9,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_009,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-03,08:20:00,12.24853,170.14551,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_010,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-03,10:45:00,12.27016,170.13652,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_011,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-03,14:00:00,12.23313,170.13577,BKR-11,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_012,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-04,08:45:00,12.24341,170.0733,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_013,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-04,11:00:00,12.22811,170.07446,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_014,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-05,10:00:00,12.24104,170.12107,N/A,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_015,RMI_2023,uvs,Bikar,Bikar,NA,2023-09-05,12:30:00,12.25534,170.09906,N/A,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_016,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-07,09:00:00,14.71165,168.89329,BOK-5,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_017,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-07,11:35:00,14.69325,168.9137,BOK-4,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_018,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-07,15:30:00,14.6588,168.93403,BOK-3,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_019,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-08,08:40:00,14.61956,168.95394,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_020,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-08,10:50:00,14.55698,168.92467,BOK-1,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_021,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-08,14:45:00,14.58723,168.94043,BOK-2,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_022,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-09,09:00:00,14.66887,169.01415,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_023,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-09,11:30:00,14.61867,169.01395,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_024,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-09,14:20:00,14.61865,169.0139,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_025,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-10,08:45:00,14.69207,168.9883,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_026,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-10,10:50:00,14.71572,168.95774,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_027,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-10,13:40:00,14.72258,168.91567,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_028,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-11,10:00:00,14.6896,168.94595,N/A,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_029,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-11,13:40:00,14.64655,169.00195,N/A,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_030,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-12,10:30:00,14.56742,168.93669,N/A,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_031,RMI_2023,uvs,Bokak,Bokak,NA,2023-09-12,14:00:00,14.57367,168.94452,N/A,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_032,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-15,14:00:00,11.70289,165.26891,N/A,back_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_033,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-17,13:30:00,11.6778,165.42803,B5,back_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_034,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-19,08:30:00,11.49959,165.33598,B9,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_035,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-19,10:55:00,11.50263,165.35904,B16,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_036,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-20,09:00:00,11.63513,165.55657,B2,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_037,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-20,11:20:00,11.57224,165.56334,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_038,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-20,14:00:00,11.54865,165.56384,B4,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_039,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-21,09:00:00,11.5896,165.20147,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_040,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-21,11:45:00,11.56075,165.23225,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_041,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-21,14:15:00,11.57914,165.22195,N/A,back_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_042,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-22,09:00:00,11.69321,165.33476,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_043,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-22,10:50:00,11.69877,165.31932,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_044,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-22,15:00:00,11.70515,165.26352,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_045,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-23,09:10:00,11.67299,165.23303,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_046,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-23,10:50:00,11.62437,165.19759,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_047,RMI_2023,uvs,Bikini,Bikini,NA,2023-09-23,14:45:00,11.56574,165.23843,N/A,back_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_048,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-24,12:20:00,11.27051,167.40618,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_049,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-24,14:30:00,11.31416,167.40377,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_050,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-25,09:20:00,11.40814,167.47412,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_051,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-25,11:25:00,11.41689,167.45249,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_052,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-25,15:30:00,11.41754,167.42573,N/A,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_053,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-27,09:00:00,11.41403,167.37571,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_054,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-27,11:30:00,11.37577,167.35916,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_055,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-27,15:30:00,11.33339,167.39676,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_056,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-28,11:00:00,11.39799,167.43777,N/A,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_057,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-28,13:30:00,11.38896,167.41073,N/A,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_058,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-29,09:10:00,11.29419,167.47085,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_059,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-29,11:30:00,11.2907,167.44831,N/A,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
RMI_2023_uvs_060,RMI_2023,uvs,Rongerik,Rongerik,NA,2023-09-29,15:00:00,11.30877,167.41624,N/A,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
NIU_2023_uvs_001,NIU_2023,uvs,Antiope,Antiope,NA,2023-07-10,12:30:00,-18.24408,-168.38993,NA,bank,exposed,FALSE,NA,Alan Friedlander,NA
NIU_2023_uvs_002,NIU_2023,uvs,Antiope,Antiope,NA,2023-07-11,10:30:00,-18.24502,-168.38958,NA,bank,exposed,FALSE,NA,Alan Friedlander,NA
NIU_2023_uvs_003,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-14,14:00:00,-20.00411,-167.77928,NIU_2016_uvs_019,fore_reef,leeward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_004,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-15,08:45:00,-19.9733,-167.77481,NIU_2016_uvs_017,fore_reef,leeward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_005,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-15,10:45:00,-19.9871,-167.7758,NIU_2016_uvs_018,fore_reef,leeward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_006,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-15,15:00:00,-20.00957,-167.78715,NIU_2016_uvs_016,fore_reef,leeward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_007,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-16,09:30:00,-20.0361,-167.7898,NIU_2016_uvs_026,back_reef,lagoon,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_008,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-16,10:45:00,-20.0252,-167.7519,NIU_2016_uvs_027,back_reef,lagoon,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_009,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-16,11:55:00,-20.0004,-167.7383,NIU_2016_uvs_028,back_reef,lagoon,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_010,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-16,13:15:00,-19.9813,-167.7379,NIU_2016_uvs_029,back_reef,lagoon,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_011,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-16,14:15:00,-19.9701,-167.7586,NIU_2016_uvs_030,back_reef,lagoon,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_012,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-17,09:30:00,-20.0241,-167.7453,NIU_2016_uvs_020,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_013,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-17,11:15:00,-20.03709,-167.76479,NIU_2016_uvs_021,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_014,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-17,13:45:00,-20.0409,-167.7885,NIU_2016_uvs_022,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_015,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-18,09:30:00,-19.99109,-167.7312,NIU_2016_uvs_024,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_016,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-18,11:00:00,-19.97593,-167.73561,NIU_2016_uvs_023,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_017,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-18,13:00:00,-19.96822,-167.74692,NIU_2016_uvs_015,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_018,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-19,09:30:00,-19.96686,-167.7617,NIU_2016_uvs_013,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_019,NIU_2023,uvs,Beveridge,Beveridge,NA,2023-07-19,11:45:00,-20.02435,-167.79398,NIU_2016_uvs_025,fore_reef,leeward,TRUE,NA,Alan Friedlander,NA
NIU_2023_uvs_020,NIU_2023,uvs,Niue,Niue,NA,2023-07-24,08:15:00,-19.03322,-169.78714,NIU_2016_uvs_005,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
NIU_2023_uvs_021,NIU_2023,uvs,Niue,Niue,NA,2023-07-24,10:30:00,-18.98964,-169.7998,NIU_2016_uvs_006,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
NIU_2023_uvs_022,NIU_2023,uvs,Niue,Niue,NA,2023-07-24,12:30:00,-18.95335,-169.83644,NIU_2016_uvs_007,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
NIU_2023_uvs_023,NIU_2023,uvs,Niue,Niue,NA,2023-07-25,08:45:00,-18.96216,-169.88451,NIU_2016_uvs_008,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
NIU_2023_uvs_024,NIU_2023,uvs,Niue,Niue,NA,2023-07-25,01:00:00,-18.9979,-169.91362,NIU_2016_uvs_009,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
NIU_2023_uvs_025,NIU_2023,uvs,Niue,Niue,NA,2023-07-25,13:00:00,-19.02237,-169.92288,NIU_2016_uvs_010,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
NIU_2023_uvs_026,NIU_2023,uvs,Niue,Niue,NA,2023-07-26,08:39:00,-19.02794,-169.92088,NIU_2016_uvs_011,fore_reef,leeward,FALSE,NA,Juan Mayorga,NA
NIU_2023_uvs_027,NIU_2023,uvs,Niue,Niue,NA,2023-07-26,10:51:00,-19.0324,-169.91974,NIU_2016_uvs_012,fore_reef,leeward,FALSE,NA,Juan Mayorga,NA
NIU_2023_uvs_028,NIU_2023,uvs,Niue,Niue,NA,2023-07-26,13:10:00,-19.06077,-169.93201,NIU_2016_uvs_034,fore_reef,leeward,FALSE,NA,Juan Mayorga,NA
NIU_2023_uvs_029,NIU_2023,uvs,Niue,Niue,NA,2023-07-27,09:04:00,-19.08114,-169.94769,NIU_2016_uvs_033,fore_reef,leeward,FALSE,NA,Juan Mayorga,NA
NIU_2023_uvs_030,NIU_2023,uvs,Niue,Niue,NA,2023-07-27,11:25:00,-19.13202,-169.92126,NIU_2016_uvs_003,fore_reef,leeward,FALSE,NA,Juan Mayorga,NA
NIU_2023_uvs_031,NIU_2023,uvs,Niue,Niue,NA,2023-07-27,13:40:00,-19.11411,-169.91397,NIU_2016_uvs_031,fore_reef,leeward,FALSE,NA,Juan Mayorga,NA
NIU_2023_uvs_032,NIU_2023,uvs,Niue,Niue,NA,2023-07-28,09:35:00,-19.09939,-169.92679,NIU_2016_uvs_032,fore_reef,leeward,FALSE,NA,Juan Mayorga,NA
NIU_2016_uvs_001,NIU_2016,uvs,Niue,Niue,NA,2016-09-27,09:15:00,-19.14743,-169.84387,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
NIU_2016_uvs_002,NIU_2016,uvs,Niue,Niue,NA,2016-09-27,11:30:00,-19.11178,-169.81044,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
